File,Line,Reference,Role,FormScope,Phase2Action
sql/Insert/Combined_Insert_Temp.sql,4318,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4322,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4428,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4432,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4436,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4440,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4444,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4448,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4452,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4456,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4510,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4514,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4518,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4522,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4576,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4580,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4584,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4588,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4642,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4646,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4650,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4704,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4708,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4762,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4766,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4770,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4824,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4828,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4832,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4886,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4890,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4894,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4898,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4952,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4956,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,4960,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,5014,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,5018,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,5022,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,5026,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,5080,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,5084,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,5088,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,5092,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,5096,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,5100,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,5154,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,5158,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,5211,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,5215,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,5219,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,5223,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,5277,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,5281,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,5285,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,5339,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Mã ca', CaptionEN = 'Shift ID', FormatID = 't', IsRequired = 1, FormPosition = 'grid', OrderNo = 1 WHERE FormName = 'WA_ShiftListFrm' AND FieldName = 'ShiftID';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,5340,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Tên ca', CaptionEN = 'Shift Name', FormatID = 't', IsRequired = 1, FormPosition = 'grid', OrderNo = 2 WHERE FormName = 'WA_ShiftListFrm' AND FieldName = 'ShiftName';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,5341,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Giờ bắt đầu', CaptionEN = 'Start Time', FormatID = 'tm', IsRequired = 1, FormPosition = 'grid', OrderNo = 3 WHERE FormName = 'WA_ShiftListFrm' AND FieldName = 'GioBatDau';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,5342,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Giờ kết thúc', CaptionEN = 'End Time', FormatID = 'tm', IsRequired = 1, FormPosition = 'grid', OrderNo = 4 WHERE FormName = 'WA_ShiftListFrm' AND FieldName = 'GioKetThuc';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,5343,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Số giờ công', CaptionEN = 'Work Hours', FormatID = 'n', IsRequired = 1, FormPosition = 'grid', OrderNo = 5 WHERE FormName = 'WA_ShiftListFrm' AND FieldName = 'SoGioCong';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,5344,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Giờ ca đêm', CaptionEN = 'Night Shift Hours', FormatID = 'n', IsRequired = 1, FormPosition = 'grid', OrderNo = 6 WHERE FormName = 'WA_ShiftListFrm' AND FieldName = 'GioCaDem';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,5345,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Số thứ tự', CaptionEN = 'Index', FormatID = 'n', IsRequired = 0, FormPosition = 'grid', OrderNo = 7 WHERE FormName = 'WA_ShiftListFrm' AND FieldName = 'STT';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,5346,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Ca tự động', CaptionEN = 'Auto Shift', FormatID = 'sw', IsRequired = 1, FormPosition = 'grid', OrderNo = 8 WHERE FormName = 'WA_ShiftListFrm' AND FieldName = 'CaTuDong';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,5347,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Loại ca', CaptionEN = 'Shift Type', FormatID = 't', IsRequired = 1, FormPosition = 'grid', OrderNo = 9 WHERE FormName = 'WA_ShiftListFrm' AND FieldName = 'ShiftType';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,5348,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Cách chấm công', CaptionEN = 'Timekeeping Method', FormatID = 't', IsRequired = 1, FormPosition = 'grid', OrderNo = 10 WHERE FormName = 'WA_ShiftListFrm' AND FieldName = 'CachChamCong';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,5349,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Màu hiển thị', CaptionEN = 'Display Color', FormatID = 't', IsRequired = 0, FormPosition = 'grid', OrderNo = 11 WHERE FormName = 'WA_ShiftListFrm' AND FieldName = 'Color';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,5350,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Số công', CaptionEN = 'Shift Weight', FormatID = 'n', IsRequired = 1, FormPosition = 'grid', OrderNo = 12 WHERE FormName = 'WA_ShiftListFrm' AND FieldName = 'SoCong';",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,5402,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,5406,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,5458,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,5462,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Combined_Insert_Temp.sql,5466,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_HoSoNhanVien.sql,14,DELETE FROM dbo.SY_FormatFields WHERE FormName = 'WA_PersonFullFrm';,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_HoSoNhanVien.sql,100,-- 5. CẤU HÌNH NHÃN + HIỂN THỊ CỘT TRÊN LƯỚI MASTER (SY_FormatFields),MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_HoSoNhanVien.sql,102,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_HoSoNhanVien.sql,362,IF NOT EXISTS (SELECT 1 FROM dbo.SY_FormatFields WHERE FormName = 'WA_PersonFullFrm' AND FieldName = 'LoaiHD'),MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_HoSoNhanVien.sql,364,"INSERT INTO dbo.SY_FormatFields (FormName, FieldName, CaptionVN, CaptionEN, FormatID, IsRequired, FormPosition, ShowInAdd, ShowInEdit, IsReadOnlyEdit, IsReadOnlyAdd, OrderNo, ShowInFilter, DataSource)",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_HoSoNhanVien.sql,368,"UPDATE dbo.SY_FormatFields SET ShowInFilter = 1, DataSource = 'API_DanhSachLoaiHD' WHERE FormName = 'WA_PersonFullFrm' AND FieldName = 'LoaiHD'",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_HoSoNhanVien.sql,371,IF NOT EXISTS (SELECT 1 FROM dbo.SY_FormatFields WHERE FormName = 'WA_PersonFullFrm' AND FieldName = 'NamLap'),MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_HoSoNhanVien.sql,373,"INSERT INTO dbo.SY_FormatFields (FormName, FieldName, CaptionVN, CaptionEN, FormatID, IsRequired, FormPosition, ShowInAdd, ShowInEdit, IsReadOnlyEdit, IsReadOnlyAdd, OrderNo, ShowInFilter, DataSource)",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_HoSoNhanVien.sql,377,"UPDATE dbo.SY_FormatFields SET ShowInFilter = 1, DataSource = 'API_HopDongLaoDong_NamLap' WHERE FormName = 'WA_PersonFullFrm' AND FieldName = 'NamLap'",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_HoSoNhanVien.sql,381,"UPDATE dbo.SY_FormatFields SET ShowInFilter = 1, DataSource = 'CF_BranchListFrm' WHERE FormName = 'WA_PersonFullFrm' AND FieldName = 'BranchID'",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_HoSoNhanVien.sql,384,IF NOT EXISTS (SELECT 1 FROM dbo.SY_FormatFields WHERE FormName = 'WA_PersonFullFrm' AND FieldName = 'PersonStatus'),MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_HoSoNhanVien.sql,386,"INSERT INTO dbo.SY_FormatFields (FormName, FieldName, CaptionVN, CaptionEN, FormatID, IsRequired, FormPosition, ShowInAdd, ShowInEdit, IsReadOnlyEdit, IsReadOnlyAdd, OrderNo, ShowInFilter, DataSource)",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_HoSoNhanVien.sql,390,"UPDATE dbo.SY_FormatFields SET CaptionVN = N'Trạng thái', CaptionEN = 'Status', ShowInFilter = 1, DataSource = 'API_ComboPersonStatus', FormatID = 'sl' WHERE FormName = 'WA_PersonFullFrm' AND FieldName = 'PersonStatus'",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_BangPhuCapFrm_SY_FormatFields.sql,16,DELETE FROM dbo.SY_FormatFields WHERE FormName = 'WA_BangPhuCapFrm';,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_BangPhuCapFrm_SY_FormatFields.sql,52,-- 5. CẤU HÌNH CHI TIẾT NHÃN VÀ ĐỊNH DẠNG TRƯỜNG (SY_FormatFields),MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_BangPhuCapFrm_SY_FormatFields.sql,54,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_BangThamSoFrm_SY_FormatFields.sql,16,DELETE FROM dbo.SY_FormatFields WHERE FormName = 'WA_BangThamSoFrm';,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_BangThamSoFrm_SY_FormatFields.sql,46,-- 5. CẤU HÌNH CHI TIẾT NHÃN VÀ ĐỊNH DẠNG TRƯỜNG (SY_FormatFields),MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_BangThamSoFrm_SY_FormatFields.sql,48,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_BangThueTNCNFrm_SY_FormatFields.sql,16,DELETE FROM dbo.SY_FormatFields WHERE FormName = 'WA_BangThueTNCNFrm';,MIGRATION,PILOT,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_BangThueTNCNFrm_SY_FormatFields.sql,46,-- 5. CẤU HÌNH CHI TIẾT NHÃN VÀ ĐỊNH DẠNG TRƯỜNG (SY_FormatFields),MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_BangThueTNCNFrm_SY_FormatFields.sql,48,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_BaoCaoLuongReport_SY_FormatFields.sql,5,DELETE FROM dbo.SY_FormatFields WHERE FormName = 'WA_BaoCaoLuongReport';,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_BaoCaoLuongReport_SY_FormatFields.sql,9,"INSERT INTO dbo.SY_FormatFields (FormName, FieldName, CaptionVN, CaptionEN, FormatID, IsRequired, FormPosition, ShowInAdd, ShowInEdit, IsReadOnlyEdit, IsReadOnlyAdd, OrderNo, ShowInFilter)",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_BaoCaoLuongReport_SY_FormatFields.sql,48,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_BaoCaoLuongReport_SY_FormatFields.sql,52,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_BaoCaoLuongReport_SY_FormatFields.sql,56,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_BaoCaoNghiPhepReport_SY_FormatFields.sql,5,DELETE FROM dbo.SY_FormatFields WHERE FormName = 'WA_BaoCaoNghiPhepReport';,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_BaoCaoNghiPhepReport_SY_FormatFields.sql,9,"INSERT INTO dbo.SY_FormatFields (FormName, FieldName, CaptionVN, CaptionEN, FormatID, IsRequired, FormPosition, ShowInAdd, ShowInEdit, IsReadOnlyEdit, IsReadOnlyAdd, OrderNo, ShowInFilter)",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_BaoCaoNghiPhepReport_SY_FormatFields.sql,39,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_BaoCaoNghiPhepReport_SY_FormatFields.sql,43,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_BaoCaoNhanSuReport_Config.sql,6,-- 2. BỔ SUNG CỘT ẨN DÙNG CHO BỘ LỌC (SY_FormatFields),MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_BaoCaoNhanSuReport_Config.sql,9,"DELETE FROM dbo.SY_FormatFields WHERE FormName = 'WA_BaoCaoNhanSuReport' AND FieldName IN ('Template', 'FromDate', 'ToDate', 'BranchID', 'Keyword');",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_BaoCaoNhanSuReport_Config.sql,11,"INSERT INTO dbo.SY_FormatFields (FormName, FieldName, CaptionVN, CaptionEN, FormatID, IsRequired, FormPosition, ShowInAdd, ShowInEdit, IsReadOnlyEdit, IsReadOnlyAdd, OrderNo, ShowInFilter, DataSource)",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_BaoCaoNhanSuReport_SY_FormatFields.sql,16,DELETE FROM dbo.SY_FormatFields WHERE FormName = 'WA_BaoCaoNhanSuReport';,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_BaoCaoNhanSuReport_SY_FormatFields.sql,51,-- Lệnh này tự động quét metadata của SP và INSERT vào SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_BaoCaoNhanSuReport_SY_FormatFields.sql,59,-- 5. CẤU HÌNH CHI TIẾT NHÃN VÀ ĐỊNH DẠNG TRƯỜNG (SY_FormatFields),MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_BaoCaoNhanSuReport_SY_FormatFields.sql,62,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_BaoCaoNhanSuReport_SY_FormatFields.sql,247,PRINT 'Da cap nhat SY_FormatFields cho WA_BaoCaoNhanSuReport thanh cong!';,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_BaoHiemFrm_Config.sql,18,"DELETE FROM dbo.SY_FormatFields WHERE FormName IN ('WA_BaoHiemFrm', 'API_BaoHiem_Detail');",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_BaoHiemFrm_Config.sql,304,-- 10. ĐỒNG BỘ TRƯỜNG TỪ TABLE VÀO SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_BaoHiemFrm_Config.sql,311,-- 11. CẬP NHẬT THUỘC TÍNH FORM FIELDS (SY_FormatFields) DÀNH RIÊNG CHO WEB,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_BaoHiemFrm_Config.sql,315,IF NOT EXISTS(SELECT 1 FROM dbo.SY_FormatFields WHERE FormName = 'WA_BaoHiemFrm' AND FieldName = 'PeriodKeyID'),MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_BaoHiemFrm_Config.sql,317,"INSERT INTO dbo.SY_FormatFields (FormName, FieldName, FormatID, FormPosition, ShowInAdd, ShowInEdit, IsRequired, DataSource, OrderNo, CaptionVN, CaptionEN)",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_BaoHiemFrm_Config.sql,321,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_BaoHiemFrm_Config.sql,362,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_CaLamViecFrm_SY_FormatFields.sql,16,"DELETE FROM dbo.SY_FormatFields WHERE FormName IN ('WA_CaLamViecFrm', 'API_CaLamViec_NhanVien');",MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_CaLamViecFrm_SY_FormatFields.sql,104,-- 6. CẤU HÌNH NHÃN HIỂN THỊ CỘT TRÊN GIAO DIỆN (SY_FormatFields),MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
sql/Insert/Insert_WA_CaLamViecFrm_SY_FormatFields.sql,107,UPDATE dbo.SY_FormatFields,MIGRATION,GLOBAL_OR_OTHER,KEEP_WITH_COMPATIBILITY
