File,Procedure,WAApiList,WAApiFunc,MainTable,PrimaryAlias,JoinTables,JoinType,JoinCondition,JoinCardinality,CurrentColumns,HasSelectStar,HasAggregate,HasUnion,HasBlob,HasSensitiveData,BranchFilter,PermissionFilter,FrontendConsumers,Category,Decision,Risk
sql/API/Combined_API.sql,API_DanhSachChucDanh,API_DanhSachChucDanh|WA_ChucDanhFrm,View|View,HR_ChucDanhTbl,WHERE,,,,NONE,"ChucDanhChuyenMon, MoTa",NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,,SIMPLE_SINGLE_TABLE,CONVERT_MASTER_STAR,LOW
sql/API/Combined_API.sql,API_DanhSachChucVu,API_DanhSachChucVu,View,HR_TitleListTbl,WHERE,,,,NONE,"TitleName, GhiChu",NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,,SIMPLE_SINGLE_TABLE,CONVERT_MASTER_STAR,LOW
sql/API/Combined_API.sql,API_DanhSachCongViec,WA_JobListFrm,View,HR_JobListTbl,WHERE,,,,NONE,"STT, JobName, GhiChu",NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,,SIMPLE_SINGLE_TABLE,CONVERT_MASTER_STAR,LOW
sql/API/Combined_API.sql,API_DanhSachDanToc,WA_PeopleListFrm,View,HR_PeoplesListTbl,WHERE,,,,NONE,"STT, PeoplesName, PeoplesName2, PeoplesPlace, isDefault, GhiChu",NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,,SIMPLE_SINGLE_TABLE,CONVERT_MASTER_STAR,LOW
sql/API/Combined_API.sql,API_DanhSachHinhThucNghi,WA_HinhThucNghiListFrm,View,HR_HinhThucNghiListTbl,WHERE,,,,NONE,"HinhThucNghi, TenHinhThucNghi, NghiCoLuong",NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,,SIMPLE_SINGLE_TABLE,CONVERT_MASTER_STAR,LOW
sql/API/Combined_API.sql,API_DanhSachHocVan,WA_BangCapListFrm,View,HR_EducationListTbl,WHERE,,,,NONE,"EducationName, GhiChu",NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,,SIMPLE_SINGLE_TABLE,CONVERT_MASTER_STAR,LOW
sql/API/Combined_API.sql,API_DanhSachLoaiHD,WA_DanhSachLoaiHD,View,HR_PersonView,WHERE,,,,NONE,DISTINCT LoaiHD,NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,,SIMPLE_SINGLE_TABLE,CONVERT_MASTER_STAR,LOW
sql/API/Combined_API.sql,API_DanhSachNganHang,WA_BankListFrm,View,HR_BankListTbl,WHERE,,,,NONE,"STT, BankName, [Address], GhiChu",NO,NO,NO,NO,YES,NOT_FOUND_STATIC,NOT_FOUND_STATIC,,SIMPLE_SINGLE_TABLE,KEEP_EXPLICIT,HIGH
sql/API/Combined_API.sql,API_DanhSachNgheNghiep,WA_CareerlListFrm,View,HR_CareerListTbl,WHERE,,,,NONE,"STT, CareerName, GhiChu",NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,,SIMPLE_SINGLE_TABLE,CONVERT_MASTER_STAR,LOW
sql/API/Combined_API.sql,API_DanhSachQuocGia,WA_NationListFrm,View,HR_NationListTbl,WHERE,,,,NONE,"STT, NationName, isDefault, GhiChu",NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,,SIMPLE_SINGLE_TABLE,CONVERT_MASTER_STAR,LOW
sql/API/Combined_API.sql,API_DanhSachTaiKhoan,,,SY_User,WHERE,,,,NONE,"UserName, HoTen, UserGroupID, BranchID, Disable, EmployeeID, Manager",NO,NO,NO,NO,NO,STATIC_REFERENCE_FOUND,NOT_FOUND_STATIC,,UNKNOWN,BLOCKED,CRITICAL
sql/API/Combined_API.sql,API_DanhSachTinhThanh,WA_ProvinceListFrm,View,HR_ProvineListTbl,WHERE,,,,NONE,"STT, ProvineName, TownShip, GhiChu",NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,,SIMPLE_SINGLE_TABLE,CONVERT_MASTER_STAR,LOW
sql/API/Combined_API.sql,API_DanhSachTonGiao,WA_ReligionListFrm,View,HR_ReligionListTbl,WHERE,,,,NONE,"STT, ReligionName, GhiChu",NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,,SIMPLE_SINGLE_TABLE,CONVERT_MASTER_STAR,LOW
sql/API/Combined_API.sql,API_DanhSachToNhom,,,HR_WorkingGroupListTbl,WHERE,,,,NONE,"STT, WorkingGroupName, GhiChu",NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,,SIMPLE_SINGLE_TABLE,CONVERT_MASTER_STAR,LOW
sql/API/Combined_API.sql,API_DanhSachTruongGiaoDien,,,SY_FormatFields,ff,SY_FrmLstTbl,LEFT JOIN,ff.FormName = l.FormID,CHUA_XAC_MINH_DB,"ff.AutoID, ff.FormName, ff.FieldName, ff.CaptionVN, ff.FormatID, ff.CaptionEN, ff.DataSource, ff.IsRequired, ff.FormPosition, ff.ValidateRule, ff.DependsOn, ff.VisibleRule, ff.OrderNo, ISNULL(ff.ShowInAdd, 1) AS ShowInAdd, ISNULL(ff.ShowInEdit, 1) AS ShowInEdit, ISNULL(ff.IsReadOnlyEdit, 0) AS IsReadOnlyEdit, ISNULL(ff.IsReadOnlyAdd, 0) AS IsReadOnlyAdd, ISNULL(ff.ShowInFilter, 0) AS ShowInFilter",NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,src/components/rule-builder/RuleBuilderDialog.js,JOINED_MASTER,REWRITE_SAFE_JOIN,HIGH
sql/API/Combined_API.sql,API_DanhSachViTri,,,HR_PostionListTbl,WHERE,,,,NONE,"STT, PostionName, GhiChu",NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,,SIMPLE_SINGLE_TABLE,CONVERT_MASTER_STAR,LOW
sql/API/Combined_API.sql,API_DongBoQuyenTruyCap,,,SY_UserGroup,,,,,NONE,UserGroupID,NO,NO,NO,NO,NO,NOT_FOUND_STATIC,STATIC_REFERENCE_FOUND,,MULTI_RESULT,EXCLUDE_PHASE2,LOW
sql/API/Combined_API.sql,API_DongBoTruongGiaoDien,,,sys,,,,,NONE,"name, system_type_name, column_ordinal",YES,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,src/js/utils/FormBuilderPlugin.js,MULTI_RESULT,EXCLUDE_PHASE2,MEDIUM
sql/API/Combined_API.sql,API_Dropdown_ReportTemplates,API_Dropdown_ReportTemplates,View,WA_API,WHERE,,,,NONE,"'HR_BaoCaoNhansu2Report' AS [value], N'BÃ¡o cÃ¡o nhÃ¢n sá»± tá»•ng há»£p' AS [label] UNION ALL SELECT 'HR_BaoCaoNhanSuNVNReport', N'BÃ¡o cÃ¡o nhÃ¢n sá»± NVN' UNION ALL SELECT 'HR_BaoCaoNhanSuNNNReport', N'BÃ¡o cÃ¡o nhÃ¢n sá»± NNN' UNION ALL SELECT 'HR_BaoCaoNhanSuThieuHDReport', N'BÃ¡o cÃ¡o nhÃ¢n sá»± thiáº¿u HÄLÄ' UNION ALL SELECT 'HR_BaoCaoNhanSuThieuBHReport', N'BÃ¡o cÃ¡o nhÃ¢n sá»± thiáº¿u BH'; END GO PRINT 'Da tao SP API_Dropdown_ReportTemplates thanh cong!'; GO DELETE",NO,NO,YES,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,,REPORT,EXCLUDE_PHASE2,HIGH
sql/API/Combined_API.sql,API_Gateway_Router,,,WA_API,WHERE,,,,NONE,"@TargetStore = LTRIM(RTRIM([SQL])), @ParaTemplate = LTRIM(RTRIM(ISNULL(Para, '')))",NO,NO,NO,NO,NO,STATIC_REFERENCE_FOUND,NOT_FOUND_STATIC,src/js/core/AppConfig.js|src/js/core/WizardForm.js|src/js/utils/FormBuilderPlugin.js|src/pages/dashboard/dashboard.js,MULTI_RESULT,EXCLUDE_PHASE2,LOW
sql/API/Combined_API.sql,API_HopDongLaoDong,WA_HopDongLaoDongFrm,View,HR_HopDongTbl,H,HR_PersonTbl|HR_PersonStatusTbl,LEFT JOIN,H.PersonID = P.PersonID | H.PersonStatus = S.PersonStatus,CHUA_XAC_MINH_DB,"H.MaHopDong, H.PersonID, P.PersonName AS PersonName, H.NgayKyHopDong, H.NoiDung, H.LoaiHopDong, H.ThoiGianLamViec, H.NgayCoHieuLuc, H.NgayHetHieuLuc, H.PhuongTien, H.HinhThucTraLuong, H.LuongCoBan, H.NguoiKy, H.ChucDanhChuyenMonHD, H.ChucVuNguoiKy, H.DiaDiemLamViec, H.PersonStatus, S.PersonStatusName, H.UserCreate, H.UserUpdate, H.DateUpdate, H.DateCreate, H.LoaiTien, H.NamLap, H.LoaiHD, H.MucDong, H.ThoiGianThuViec, P.BranchID, P.CMND, P.CMNDNgayCap, P.CMNDNoiCap, P.DiaChiThuongTru",NO,NO,NO,NO,YES,STATIC_REFERENCE_FOUND,NOT_FOUND_STATIC,src/js/modules/hr/definitions/contract.js,JOINED_MASTER,REWRITE_SAFE_JOIN,HIGH
sql/API/Combined_API.sql,API_HopDongLaoDong_Attach,API_HopDongLaoDong_Attach,View,HR_HopDongAttachTbl,WHERE,,,,NONE,"UserAutoID, MaHopDong, FileName, FileType, STT, FileSize, Content",NO,NO,NO,YES,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,src/js/modules/hr/definitions/contract.js,ATTACHMENT,BLOCKED,CRITICAL
sql/API/Combined_API.sql,API_HopDongLaoDong_ChiTiet,API_HopDongLaoDong_ChiTiet,View,HR_HopDongDetailTbl,D,HR_BangPhuCapTbl,LEFT JOIN,D.MaPhuCap = P.MaPhuCap,CHUA_XAC_MINH_DB,"D.UserAutoID, D.MaHopDong, D.MaPhuCap, ISNULL(D.TenPhuCap, P.TenPhuCap) AS TenPhuCap, D.TienPhuCap, P.TienPhuCapNgay, P.TienPhuCapThang, D.GhiChu",NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,src/js/modules/hr/definitions/contract.js,JOINED_MASTER,REWRITE_SAFE_JOIN,HIGH
sql/API/Combined_API.sql,API_HopDongLaoDong_LoaiHD,API_HopDongLaoDong_LoaiHD,View,HR_HopDongTbl,WHERE,,,,NONE,DISTINCT LoaiHD,NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,src/js/modules/hr/definitions/contract.js,SIMPLE_SINGLE_TABLE,CONVERT_MASTER_STAR,LOW
sql/API/Combined_API.sql,API_HopDongLaoDong_NamLap,API_HopDongLaoDong_NamLap,View,HR_HopDongTbl,WHERE,,,,NONE,DISTINCT NamLap,NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,src/js/modules/hr/definitions/contract.js,SIMPLE_SINGLE_TABLE,CONVERT_MASTER_STAR,LOW
sql/API/Combined_API.sql,API_HopDongLaoDong_NhanVienChuaCoHD,,,HR_PersonTbl,P,,,,NONE,"P.PersonID, P.PersonName, P.PhongBan, P.TitleName",NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,,SIMPLE_SINGLE_TABLE,CONVERT_MASTER_STAR,LOW
sql/API/Combined_API.sql,API_HoSoNhanVien,WA_PersonFullFrm|HR_PersonTbl,View|View,HR_PersonTbl,P,HR_PersonStatusTbl,LEFT JOIN,P.PersonStatus = S.PersonStatus,CHUA_XAC_MINH_DB,"P.PersonID, P.PersonName, P.PhongBan, P.TitleName, P.ChucDanhChuyenMon, P.NgaySinh, P.CMND, P.DiaChiThuongTru, P.NgayVaoLam, P.BranchID, P.NgayHopDong, P.NationName, P.SoHopDong, P.DienThoai, P.PersonStatus, P.NewPersonID, P.CardNo, P.ProvineName, P.DiaChiHienNay, P.Quanly, P.NgayThuViec, P.BankHolder, P.BankAccountNo, P.BankName, P.BankLocation, P.SocialID, P.SocialDate, P.NgayKetThucBH, P.ShiftID, P.SoTheBHYT, P.ThoiGianHuongBHYT, P.NoiDangKyBHYT, P.ChamCong, P.LoaiHopDong, P.NgayHetHopDong, P.NguoiLienHe, P.MoiQuanHe, P.NguoiLienHeSoDT, P.GioiTinh, P.HonNhan, P.CMNDNgayCap, P.CMNDNoiCap,...",NO,NO,NO,YES,YES,STATIC_REFERENCE_FOUND,NOT_FOUND_STATIC,,ATTACHMENT,BLOCKED,CRITICAL
sql/API/Combined_API.sql,API_HR_BangThamSo_Lookup,HR_BangThamSoTbl,View,HR_BangThamSoTbl,WHERE,,,,NONE,"RTRIM(PeriodID) AS [PeriodID], RTRIM(LoaiBaoHiem) AS [LoaiBaoHiem], CONCAT(PeriodID, '_', LoaiBaoHiem) AS [KeyID]",NO,YES,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,,LOOKUP,EXCLUDE_PHASE2,HIGH
sql/API/Combined_API.sql,API_HR_DropdownShifts,API_HR_DropdownShifts,View,HR_ShiftListTbl,ORDER,,,,NONE,"ShiftID, ShiftName",NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,,LOOKUP,EXCLUDE_PHASE2,LOW
sql/API/Combined_API.sql,API_KinhPhiCongDoan,WA_KinhPhiCongDoanFrm,View,HR_KinhPhiCongDoanTbl,KP,HR_PersonView,LEFT JOIN,KP.PersonID = P.PersonID,CHUA_XAC_MINH_DB,"KP.[UserAutoID], KP.[PersonID], KP.[PersonName], KP.[ChucDanhChuyenMon], KP.[MucDong], KP.[KinhPhiNopCongDoanVN], KP.[CongDoanVN], KP.[CongDoanCTY], P.BranchID",NO,NO,NO,NO,NO,STATIC_REFERENCE_FOUND,NOT_FOUND_STATIC,,JOINED_MASTER,REWRITE_SAFE_JOIN,HIGH
sql/API/Combined_API.sql,API_LayCacTruongGiaoDien,,,SY_FormatFields,ff,SY_FrmLstTbl,LEFT JOIN,ff.FormName = l.FormID,CHUA_XAC_MINH_DB,"ff.FieldName AS [name], ff.CaptionVN AS [label], ISNULL(ff.IsRequired, 0) AS [required], ISNULL(ff.FormPosition, 'grid') AS [position], ISNULL(l.PrimaryKey, '') AS [primaryKey], ISNULL(ff.ShowInAdd, 1) AS [showInAdd], ISNULL(ff.ShowInEdit, 1) AS [showInEdit], ISNULL(ff.IsReadOnlyEdit, 0) AS [isReadOnlyEdit], ISNULL(ff.IsReadOnlyAdd, 0) AS [isReadOnlyAdd], ISNULL(ff.FormatID, '') AS [renderRule], ISNULL(ff.DataSource, '') AS [dataSource], ISNULL(ff.OrderNo, 0) AS [orderNo], ISNULL(ff.ValidateRule, '') AS [validateRule], ISNULL(ff.DependsOn, '') AS [dependsOn], ISNULL(ff.VisibleRule, '') AS [...",NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,src/components/report-filter/ReportFilterDialog.js|src/js/core/DynamicFormEngine.js,JOINED_MASTER,REWRITE_SAFE_JOIN,HIGH
sql/API/Combined_API.sql,API_LayChuThichLich,,,tbmk_Biennhancoccho,WHERE,,,,NONE,@CocCount = COUNT(*),NO,YES,YES,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,,MULTI_RESULT,EXCLUDE_PHASE2,HIGH
sql/API/Combined_API.sql,API_LayDanhSachMenuTatCa,,,WA_Menu,ORDER,,,,NONE,"MenuID AS [id], COALESCE(Parent, '') AS [parent], COALESCE(VN, '') AS [label], COALESCE(SubTitle, '') AS [subTitle], COALESCE(EN, '') AS [en], COALESCE(FormName, '') AS [formName], COALESCE(FormKey, '') AS [formKey], COALESCE(URLPara, '') AS [urlPara], COALESCE(IconClass, '') AS [icon], COALESCE(isDisable, 0) AS [isDisable]",NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,,UNKNOWN,BLOCKED,CRITICAL
sql/API/Combined_API.sql,API_LayDanhSachNhom,,,SY_UserGroup,WHERE,,,,NONE,"[UserGroupID] AS [id], [UserGroupName] AS [name]",NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,,UNKNOWN,BLOCKED,CRITICAL
sql/API/Combined_API.sql,API_LayGiaTriSetup,,,SY_Setup,WHERE,,,,NONE,"[CodeID], [CodeValue]",NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,,UNKNOWN,BLOCKED,CRITICAL
sql/API/Combined_API.sql,API_LayMenuTheoNhomQuyen,,,WA_Menu,M,WA_UserGroupPermisstion,INNER JOIN,M.MenuID = P.MenuID | M_Child.MenuID = P_Child.MenuID,CHUA_XAC_MINH_DB,"M.MenuID AS [id], M.Parent AS [parent], M.VN AS [label], M.SubTitle AS [subTitle], M.IconClass AS [icon], M.FormName AS [formName], M.URLPara AS [URLPara], M.FormKey AS [formKey], P.IsRun, P.IsAdd, P.IsUpdate, P.IsDelete, P.isManager, P.isAdmin, P.isAutoLock, P.isHideAmount, P.isLockDoc, P.isUnLockDoc, P.isExportExcel",NO,NO,YES,NO,NO,NOT_FOUND_STATIC,STATIC_REFERENCE_FOUND,,MULTI_RESULT,EXCLUDE_PHASE2,HIGH
sql/API/Combined_API.sql,API_LayPhienBanQuyen,,,SY_Setup,WHERE,,,,NONE,@Ver = CodeValue,NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,,UNKNOWN,BLOCKED,CRITICAL
sql/API/Combined_API.sql,API_LayQuyenCuaToi,,,SY_User,WHERE,WA_Menu,INNER JOIN,P.MenuID = M.MenuID,CHUA_XAC_MINH_DB,@UserGroupID = UserGroupID,NO,NO,NO,NO,NO,NOT_FOUND_STATIC,STATIC_REFERENCE_FOUND,,JOINED_MASTER,REWRITE_SAFE_JOIN,HIGH
sql/API/Combined_API.sql,API_LayQuyenNhomDayDu,,,WA_Menu,M,WA_UserGroupPermisstion,INNER JOIN,M.MenuID = P.MenuID AND P.UserGroupID = @UserGroupID,CHUA_XAC_MINH_DB,"M.MenuID AS [id], M.Parent AS [parent], M.VN AS [label], M.IconClass AS [icon], M.FormName AS [formName], M.URLPara AS [urlPara], ISNULL(P.IsRun, 0) AS IsRun, ISNULL(P.IsAdd, 0) AS IsAdd, ISNULL(P.IsUpdate, 0) AS IsUpdate, ISNULL(P.IsDelete, 0) AS IsDelete, ISNULL(P.isManager, 0) AS isManager, ISNULL(P.isAdmin, 0) AS isAdmin, ISNULL(P.isAutoLock, 0) AS isAutoLock, ISNULL(P.isHideAmount, 0) AS isHideAmount, ISNULL(P.isLockDoc, 0) AS isLockDoc, ISNULL(P.isUnLockDoc, 0) AS isUnLockDoc, ISNULL(P.isExportExcel,0) AS isExportExcel",NO,NO,YES,NO,NO,NOT_FOUND_STATIC,STATIC_REFERENCE_FOUND,,MULTI_RESULT,EXCLUDE_PHASE2,HIGH
sql/API/Combined_API.sql,API_LuongKhoan,WA_LuongKhoanFrm,View,HR_LuongKhoanTbl,L,HR_PersonTbl,LEFT JOIN,L.PersonID = P.PersonID,CHUA_XAC_MINH_DB,"L.UserAutoID, L.PersonID, P.PersonName, L.TuNgay, L.DenNgay, L.SoTienKhoan, L.GhiChu",NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,,JOINED_MASTER,REWRITE_SAFE_JOIN,HIGH
sql/API/Combined_API.sql,API_LuuCauHinhForm,,,SY_FrmLstTbl,WHERE,,,,NONE,1,NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,,BUSINESS_ACTION,EXCLUDE_PHASE2,LOW
sql/API/Combined_API.sql,API_LuuDong,WA_PersonFullFrm|API_PersonFull_T1_Salary|API_PersonFull_T2_Allowance|API_PersonFull_T3_KTKL|API_PersonFull_T4_NghiPhep|API_PersonFull_T5_Relation|API_PersonFull_T6_HopDong|API_PersonFull_T7_CongTac|API_PersonFull_T8_Log|API_PersonFull_T9_GiayTo|WA_BaoHiemFrm|API_BaoHiem_Detail|WA_HopDongLaoDongFrm|API_HopDongLaoDong_ChiTiet|API_HopDongLaoDong_Attach|WA_KinhPhiCongDoanFrm|WA_LuongKhoanFrm|WA_ShiftListFrm|SY_Period|CF_BranchListFrm|WA_BankListFrm|WA_NationListFrm|WA_ProvinceListFrm|WA_PeopleListFrm|WA_ReligionListFrm|WA_EducationListFrm|WA_BangCapListFrm|WA_CareerlListFrm|WA_HinhThucNghiListFrm|WA_BangThueTNCNFrm|WA_BangThamSoFrm|WA_BangPhuCapFrm|API_BangPhuCap_Detail|WA_DepartmentListFrm|WA_HospitalListFrm|WA_JobListFrm|WA_PositionListFrm|WA_TitleListFrm|WA_WorkingGroupListFrm|API_CaLamViec_NhanVien|WA_CaLamViecFrm|WA_ChucDanhFrm|WA_DanhSachUngVienFrm|WA_NguoiDungFrm|WA_NguoiDungNhomFrm|HR_Documents,Save|Save|Save|Save|Save|Save|Save|Save|Save|Save|Save|Save|Save|Save|Save|Save|Save|Save|Save|Save|Save|Save|Save|Save|Save|Save|Save|Save|Save|Save|Save|Save|Save|Save|Save|Save|Save|Save|Save|Save|Save|Save|Save|Save|Save|Save,sys,,,,,NONE,1,NO,NO,NO,YES,NO,NOT_FOUND_STATIC,STATIC_REFERENCE_FOUND,src/js/config/Phase2MigrationRegistry.js,ATTACHMENT,BLOCKED,CRITICAL
sql/API/Combined_API.sql,API_LuuHopDong,,,tbmk_Hopdong,h,tbmk_Hopdongsanhtiec|tbmk_Biennhancocchosanhtiec,INNER JOIN,h.Sohopdong = hs.Sohopdong | b.DocumentID = bs.DocumentID,CHUA_XAC_MINH_DB,1,NO,NO,YES,NO,YES,NOT_FOUND_STATIC,NOT_FOUND_STATIC,,BUSINESS_ACTION,EXCLUDE_PHASE2,HIGH
sql/API/Combined_API.sql,API_LuuKhachDen,,,dmkhachhang,WHERE,,,,NONE,1,NO,NO,NO,NO,YES,NOT_FOUND_STATIC,NOT_FOUND_STATIC,,BUSINESS_ACTION,EXCLUDE_PHASE2,HIGH
sql/API/Combined_API.sql,API_LuuKhachHang,,,dmkhachhang,WHERE,,,,NONE,1,NO,NO,NO,NO,YES,NOT_FOUND_STATIC,NOT_FOUND_STATIC,,BUSINESS_ACTION,EXCLUDE_PHASE2,HIGH
sql/API/Combined_API.sql,API_LuuMenu,,,WA_Menu,WHERE,,,,NONE,1,NO,NO,NO,NO,NO,NOT_FOUND_STATIC,STATIC_REFERENCE_FOUND,,BUSINESS_ACTION,EXCLUDE_PHASE2,LOW
sql/API/Combined_API.sql,API_LuuPhieuCoc,,,dmkhachhang,WHERE,,,,NONE,TOP 1 @Makh = Makh,NO,NO,NO,NO,YES,NOT_FOUND_STATIC,NOT_FOUND_STATIC,,BUSINESS_ACTION,EXCLUDE_PHASE2,HIGH
sql/API/Combined_API.sql,API_LuuQuyenCuaNhom,,,SY_Setup,WHERE,,,,NONE,1,NO,NO,NO,NO,NO,NOT_FOUND_STATIC,STATIC_REFERENCE_FOUND,,BUSINESS_ACTION,EXCLUDE_PHASE2,LOW
sql/API/Combined_API.sql,API_LuuQuyenToan,,,tbmk_Phieuthu,WHERE,,,,NONE,*,YES,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,,BUSINESS_ACTION,EXCLUDE_PHASE2,MEDIUM
sql/API/Combined_API.sql,API_LuuTaiKhoan,,,SY_User,WHERE,,,,NONE,1,NO,NO,NO,NO,YES,NOT_FOUND_STATIC,NOT_FOUND_STATIC,,BUSINESS_ACTION,EXCLUDE_PHASE2,HIGH
sql/API/Combined_API.sql,API_LuuThuTuMenu,,,@xml,,@Tbl|@TblExisting,JOIN,M.MenuID = T.OldID | P.MenuID = T.OldID | U.MenuID = T.OldID | M.Parent = T.OldID | M.MenuID = 'TMP_' + T.OldID | T.Idx = E.Idx | P.MenuID = 'TMP_' + T.OldID | T.Idx = E.Idx | U.MenuID = 'TMP_' + T.OldID | T.Idx = E.Idx | M.Parent = 'TMP_' + T.OldID | T.Idx = E.Idx,CHUA_XAC_MINH_DB,"n.value('.', 'NVARCHAR(50)') AS ID",NO,NO,NO,YES,NO,NOT_FOUND_STATIC,STATIC_REFERENCE_FOUND,,ATTACHMENT,BLOCKED,CRITICAL
sql/API/Combined_API.sql,API_LuuTruongGiaoDien,,,SY_FormatFields,WHERE,,,,NONE,1,NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,,BUSINESS_ACTION,EXCLUDE_PHASE2,LOW
sql/API/Combined_API.sql,API_NguoiDungFrm,WA_NguoiDungFrm,View,SY_User,U,SY_UserGroup|CF_BranchTbl,LEFT JOIN,U.UserGroupID = G.UserGroupID | U.BranchID = B.BranchID,CHUA_XAC_MINH_DB,"U.*, G.UserGroupName, B.BranchName",YES,NO,NO,NO,NO,STATIC_REFERENCE_FOUND,NOT_FOUND_STATIC,,JOINED_MASTER,REWRITE_SAFE_JOIN,HIGH
sql/API/Combined_API.sql,API_NguoiDungNhomFrm,WA_NguoiDungNhomFrm,View,SY_User,U,,,,NONE,"G.UserGroupID, G.UserGroupName, G.IsDisable, (SELECT COUNT(*)",NO,YES,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,,AGGREGATE,EXCLUDE_PHASE2,HIGH
sql/API/Combined_API.sql,API_Payroll,WA_PayrollFrm,View,HR_PayrollTbl,PAY,HR_PersonTbl,LEFT JOIN,PAY.PersonID = P.PersonID,CHUA_XAC_MINH_DB,"PAY.DocumentID, PAY.DocumentDate, PAY.PeriodID, PAY.PersonID, PAY.PersonName, PAY.LuongCoBan, PAY.LuongTong, PAY.TienBuTru, PAY.SoNguoiPhuThuoc, PAY.MucDong, PAY.TongLuong, PAY.IsBH, PAY.IsHuuTri, P.PhongBan",NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,src/js/modules/hr/definitions/payroll.js,BUSINESS_ACTION,EXCLUDE_PHASE2,HIGH
sql/API/Combined_API.sql,API_Payroll_Detail,API_Payroll_Detail,View,HR_PayrollDetailTbl,WHERE,,,,NONE,"UserAutoID, DocumentID, Code, Mota, SoTien, Notes",NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,src/js/modules/hr/definitions/payroll.js,BUSINESS_ACTION,EXCLUDE_PHASE2,LOW
sql/API/Combined_API.sql,API_PersonAttach_SaveAvatar,,,HR_PersonAttachTbl,WHERE,,,,NONE,"-1 AS code, N'LÃ¡Â»â€”i: KhÃƒÂ´ng tÃƒÂ¬m thÃ¡ÂºÂ¥y mÃƒÂ£ nhÃƒÂ¢n viÃƒÂªn/Ã¡Â»Â©ng viÃƒÂªn!' AS msg; RETURN; END IF @FileType = 1 BEGIN DECLARE @ExistingID VARCHAR(50); SELECT TOP 1 @ExistingID = UserAutoID",NO,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,,ATTACHMENT,EXCLUDE_PHASE2,LOW
sql/API/Combined_API.sql,API_PersonFull_T1_Salary,API_PersonFull_T1_Salary,View,HR_PersonSalaryTbl,WHERE,,,,NONE,*,YES,NO,NO,NO,NO,NOT_FOUND_STATIC,NOT_FOUND_STATIC,src/js/modules/hr/definitions/employee.js,SIMPLE_SINGLE_TABLE,CONVERT_MASTER_STAR,MEDIUM
